,Unnamed: 0,id,date,text,STANCE,OPINION,POL
1068,1098,5cb014f4884ce47dce5ac643,Fri Apr 12 03:42:40 +0000 2019,"It ws frustrating seeing EC fail so badly but 1 thing that gave hope,happiness n pride was all women voters mostly rural areas standing in Q's 4m aftrn/eve till 9/10pm saying dey will not leave without voting.#womenpower\n400 polling booths in AP wit long winding Qs as per EC @9PM https://t.co/STaPeEBzPy",0,1,0
1069,1099,5cb02588884ce47dce5acf62,Thu Apr 11 06:33:03 +0000 2019,"Your vote for Modi means :\n\n-War against Corruption,Loot/Plunder, Policy paralysis &amp; Hindu-hate \n\n-War against Terror, those who harbor terrorists\n\n-War against Poverty, inequality &amp; injustice.\n\n-India will get a decisive Govt with vision &amp; political will.\n#Vote4BJP #VoteForIndia",1,1,1
1070,1100,5cb02589884ce47dce5ad775,Fri Apr 12 04:11:14 +0000 2019,"Have you ever thought why even after 50 years of his controversial death, there is no known movie on Shastri ji? Have you ever thought why we know so less about the second and one of the most important PMs of India? \n\nGo and watch #TheTashkentFiles. Kudos to @vivekagnihotri",0,1,0
1071,1101,5cb0258a884ce47dce5ade33,Wed Apr 10 15:41:42 +0000 2019,Cong birdies say Amethi may well have 2 LS elections this year. They think Rahul Gandhi will win both seats - retain Waynad &amp; vacate Amethi for Priyanka. So is the final battle going to be Priyanka vs Smriti. \n\nUntil of course if Smriti proves Cong wrong !\n\n#DynestyMuktAmethi,1,0,0
1072,1102,5cb0274a884ce47dce5ae8da,Fri Apr 12 04:36:04 +0000 2019,"Future of India lies in the development of villages. If you think we don't care about local MP, I feel it's stupidity. If our villages, towns and cities get developed, our country will get developed. To make our villages &amp; towns better, we need a good working MP!! #VoteWisely",0,1,0
1073,1103,5cb0274a884ce47dce5ae9ab,Tue Apr 09 12:53:01 +0000 2019,The spectacular rally in Chitradurga indicates the mood of Karnataka. \n\nCongress and JD(S) cannot talk of their work so they divide communities and harass farmers. \n\nKarnataka has had enough of these two parties. Our seats from the state will increase this election. https://t.co/PiSvZOhEwX,1,0,0
1074,1104,5cb0274b884ce47dce5af02c,Tue Apr 09 09:38:58 +0000 2019,"We attacked terror in Pakistan, but some people in India felt the pain. The CM here went a step further, he said talk of the valour of our forces should not be done, it damages his vote bank. I want to ask him, is your vote bank in India or Pakistan? : PM Modi #IsBaarNaMoPhirSe https://t.co/faxC8LK9vJ",1,1,1
1075,1105,5cb0274c884ce47dce5af9da,Fri Apr 12 04:38:12 +0000 2019,"Jharkhand's Adivasi lynched to death on the name of beef. Another addition to the list. In just 5 years, the state has become a mobocracy where cow gets more attention than people's right to life. Immediate need to repeal bovine protection act and stop sanctioning mob violence. https://t.co/rqC8POiJr8",0,1,0
1076,1106,5cb0274c884ce47dce5afd75,Fri Apr 12 04:55:28 +0000 2019,- but the neighbouring countries are religious based\n- the exceptions stated have no choice but to seek as refugees here\n- the left out can go their own countries where either why they won't have any discrimination faced\n- back to: they are not citizens of India\n\n#Confused #NRC,0,1,0
1077,1107,5cb02810884ce47dce5b0743,Thu Apr 11 05:40:31 +0000 2019,This election is not of Modi and Rahul anymore. \n\nIt is between Nyay &amp; Anyay\n\nIt is between Dharm &amp; Adharm\n\nIt is between Honesty &amp; Corrupt\n\nIt is between Good &amp; Bad\n\nIt is between Heros &amp; Thugs\n\nAnd finally it is between future of Your Children &amp; future of Sonia's Children.,1,1,1
1078,1108,5cb02810884ce47dce5b077b,Fri Apr 12 04:52:05 +0000 2019,"As a South Mumbai voter who voted for #AAP and the late Meera Sanyal in 2014, I can say with some certainty that this is the first time I've seen the face of the candidate who became my MP in 2014! \n\nUnreal, truly. I wonder what he's been doing with all his spare time. https://t.co/E0f5NbVv0s",2,0,0
1079,1109,5cb02811884ce47dce5b13be,Fri Apr 12 04:48:14 +0000 2019,"@thewire_in @smritiirani @gaurav5173 It doesnt matter if someone has a degree or not, we have all sorts of examples where merely having a degree fails to work. But the way she has moulded false information and manipulated people into giving her votes and made the education system suffer, thats worse! #VoteWisely",2,0,0
1080,1110,5cb02812884ce47dce5b1be5,Fri Apr 12 04:40:15 +0000 2019,@SanjayAzadSln Vote for strong india \nVote for development. \nVote for Surgical Strike. \nVote for Air Strike.\nVote fr India Army.\nVote for Air Force.\nVote for Navy.\nVote for Chowkidar. \nVote against 60+ year of family mis rule.\nVote agnst White collared terrorists. \n\n#AbkiBaarPhirModiSarkar,1,1,1
1081,1111,5cb02813884ce47dce5b2330,Fri Apr 12 05:03:08 +0000 2019,and vote whom???? A man who does not even know INDIA geography........or anything about it. For him India is like a toy which his parents played with and now he as a fear that he will loose it. Please at least educated people think big and good abt India. #VoteForModi,1,1,1
1082,1112,5cb02813884ce47dce5b237d,Thu Apr 11 11:12:09 +0000 2019,"a) Amit Bhai can't tell difference between Buddha &amp; Buddhists b) this statement clearly tells Muslim minorities in Myanmar, &amp; Muslims in India too that THEY will be treated as 'infiltrators' while non Muslims are welcome. Shame on @ECISVEEP for allowing a new low from BJP daily. https://t.co/rhxbjPiMAP",1,0,0
1083,1113,5cb02813884ce47dce5b24fa,Fri Apr 12 05:03:30 +0000 2019,"@JhaSanjay What are you cooking? Congress leaders like Manishankar Iyer openly went to Pakistan and told ""if peace talks should continue, Modi government must go"" and it is caught on tape. We all know what kind of dirty tricks your #Congress party plays ... So take a hike !",1,1,1
1084,1114,5cb02813884ce47dce5b28f0,Fri Apr 12 04:19:06 +0000 2019,"@ParveenKader @Mansoor92083559 @BJP4India @RenukaChowdhury @ashoswai @ReallySwara @skjain_05 @inquestioner @KPadmaRani1 @joBeeGeorgeous @Jai_Maharaj_ @ndtv @IndiaToday @republic @sardesairajdeep @ArnabGoswamiRtv @NtvteluguHD @TV9Telugu @bhupendrachaube I dont understand why do we need elections??? #ElectionCommission - Why dont you just stop this drama? There money flowing (everyone knows it), food packets (NaMo packets), Security forcing to vote for BJP (J&amp;K), Fake voters for BJP (Telangana), EVM polling for BJP only (Meerut)?",2,0,0
1085,1115,5cb02814884ce47dce5b2a82,Fri Apr 12 03:52:44 +0000 2019,"Modi may try to use soldiers for votes, but it's clear that soldiers stand with India and not the BJP.\n156 Veterans of the Indian Armed Forces including 8 former Chiefs of Staff write to the President of India urging him to act against Modi for trying to use soldiers for votes. https://t.co/NHUVDH2BeY",2,0,0
1086,1116,5cb02814884ce47dce5b2bb0,Fri Apr 12 05:36:38 +0000 2019,Walk n Talk along with some street food yesterday night at Indores famous Sarafa Bazar.\n\nConnected with so many common people from different parts of India &amp; took thr opinion about #ModiOnceMore \n\nPpl hav full faith in his leadership &amp; they all love @narendramodi ji so much https://t.co/e9QtFxnSpo,1,0,0
1087,1117,5cb02814884ce47dce5b2e22,Fri Apr 12 05:43:40 +0000 2019,"@hd_kumaraswamy Yeah, PM should tell our jawans ""please maintain peace and accept the paki bullets firing at you""?!\nYou stop doing vote bank politics &amp; minority appeasement first.\nWe still remember who were your guests (Kashmiri separatists) in your last visit to #Tumakuru .",0,1,0
1088,1118,5cb02a60884ce47dce5b3c7d,Fri Apr 12 03:49:49 +0000 2019,"""Kerala woman rapes 9-year-old boy, booked""\n\nBJP Govt, you have made anti male law by stating U R strict on female child rape, but you did not see towards male children raped by women. You shown dreams about beti bachao beti padhao &amp; forgot beta\n#NOTA2019\n#Nota4MensRights #NOTA https://t.co/XKsJ7YBX8r",0,1,0
1089,1119,5cb02cde884ce47dce5b40ca,Mon Apr 08 08:17:26 +0000 2019,"Ahmed Patel.Congress: The difference between BJP manifesto and Congress manifesto can be seen firstly from the cover page. Our's has a crowd of people, and BJP manifesto has face of just one man. Instead of a manifesto BJP should have come out with a 'maafinama' https://t.co/nGjdHyu3QH",2,1,2
1090,1120,5cb02e3a884ce47dce5b46e9,Sat Mar 30 06:52:58 +0000 2019,"India is the only country in the world where- \n\n3,700 PhD holders apply for Peon jobs.\n\n4000 MBAs &amp; Engineers apply for 14 sweeper jobs.\n\n82 lakh PGs &amp; Engineers apply for helper jobs.\n\nIn 5 years, PM #Modi has destroyed the future of India's educated youth!\n\n#MainBhiBerozgar",2,1,2
1091,1121,5cb03035884ce47dce5b52fc,Fri Apr 12 06:19:41 +0000 2019,"@TrueGodKakarot @azaadi_lekar_hi @sahab_chawla @paree7861 @kunalkamra88 Behen, have u blamed modi when he did alliance with PDP? Promised no370 removal to Mehbooba? Have u blammed modi for 2002? Have you blamed modi for not allowing air transport of crpf n phulwama happened? Have u blamed him for secret msgs on Pak Day? #Hypocrite",1,0,0
1092,1122,5cb030e9884ce47dce5b5726,Mon Apr 08 07:05:02 +0000 2019,"If demonetization was a success, why isn't Modi asking votes based on it?\nIf GST was revolutionary, why not mention it in his speeches?\nIf he has done a lot for farmers, why not ask their votes based on performance?\n\nModi has no confidence in work he has done!\n\n#BJPJumlaManifesto",2,1,2
1093,1123,5cb032ad884ce47dce5b6182,Fri Apr 12 06:06:29 +0000 2019,"Why Islamic Flags in Rahul Gandhi\'s Rally in Wayanad?\n\nWhy money transfer of ""72"" thousand? Why not any other amount ? \n\nDoesn\'t ""Islamic Flags"" &amp; ""72"" ring some bells ?\n\nDoesn\'t it point towards the ideology of the Congress.\n\nVote Wisely.\n\nVote for BJP.\n\n#SankalpHamaraModiDubara https://t.co/88r1PYPP5C",1,1,1
1094,1124,5cb033cf884ce47dce5b680b,Fri Apr 12 06:01:49 +0000 2019,SC orders that parties receiving anonymous Electoral Bonds will have to disclose donor details to EC. &gt;95% of the 3KCr plus bonds have gone to BJP.Will the BJP disclose donors or will it say that people slipped these bonds under door of BJP office! Will the quid pro quo be known?,0,0,0
1095,1125,5cb035a1884ce47dce5b7259,Thu Apr 11 18:43:00 +0000 2019,"13,000 crore railways works are under construction in Marathwada. We have started works of all pending projects and all works are on track.\nThis is new culture of development, as progress cant wait for elections or vote bank politics.\nWe believe in speedy &amp; equal development! https://t.co/akaZmLmeSv",0,1,0
1096,1126,5cb03603884ce47dce5b74df,Fri Apr 12 06:26:19 +0000 2019,Mob lynching n riots are in this country since independence. you can't blame it on 5yr govt.\nCongress have misused minorities for ages.\nall parties are corrupt but if i have to choose better one amongst all ..then i will choose party with clean supreme leader..\n#ModiHiAayega,1,1,1
1097,1127,5cb0369f884ce47dce5b78f3,Fri Apr 12 06:18:12 +0000 2019,"After having remained Gujarat's CM for over a decade &amp; now five years as India's PM, net worth of only apartment @narendramodi owns is probably less than that of mine.\n\nNow take a look at net worth of those calling him chor, in quoted thread.\n\nI say #ModiHiAayega &amp; U? Share all https://t.co/wPUqXfIMi9",1,1,1
1098,1128,5cb03784884ce47dce5b7db7,Fri Apr 12 06:01:40 +0000 2019,"Latest news: BJP MP Meenakshi Lekhi today, filed a contempt petition against Congress President Rahul Gandhi for his ""Chowkidar Chor Hain"" comment against Prime Minister Narendra Modi in the Rafale fighter jet case.The court listed the matter for hearing on Monday.",0,1,0
1099,1129,5cb039f0884ce47dce5b8c50,Fri Apr 12 07:10:29 +0000 2019,"Somvirsheoran\n#ModiHiAayega\nModi govt stands for the poor, for the oppressed &amp; for the needy. With DBT, the social welfare benefits are reaching directly in the bank accounts of the poor. They are no more at mercy of any middlemen.\nvia NaMo App",1,1,1
1100,1130,5cb03b50884ce47dce5b9543,Fri Apr 12 07:12:13 +0000 2019,"Sir @yadavakhilesh I saw UR bhasan just now on @ndtvindia\n\nI think you are still not a politician.\nstill need to learn lot.\nBetter you can send your respected father, he will get more #vote then you for sure.\n\nThe way you talk is like @RahulGandhi was used to give speech in 2014",0,0,0
1101,1131,5cb03c0d884ce47dce5b9a08,Fri Apr 12 06:59:21 +0000 2019,So Many veterans are coming forward and saying they never endorsed any letter and then Rashtrapati Bhavan denies receiving any letter from anyone.\n\nEvery holier than thou media joker must ask questions to @INCIndia who even conducted a Presscon over this. Dangerous folks.,0,1,0
1102,1132,5cb03cee884ce47dce5b9f3b,Fri Apr 12 07:14:10 +0000 2019,"Muslims have been excluded from Citizenship Amendment Bill, cuz the bill addresses ""minorities in Pakistan, Afghanistan &amp; Bangladesh"" and Muslims r NOT a minority in these countries. But hey, don\'t let a small thing like FACTS come in the way of u hating Modi/BJP\n\n#ModiHiAayega",1,1,1
1103,1133,5cb03d4f884ce47dce5ba10d,Fri Mar 22 17:29:14 +0000 2019,"I welcome PM Modi's message to our people. As we celebrate Pakistan Day I believe it is time to begin a comprehensive dialogue with India to address &amp; resolve all issues, esp the central issue of Kashmir, &amp; forge a new relationship based on peace &amp; prosperity for all our people.",0,1,0
1104,1134,5cb03d64884ce47dce5ba1a6,Fri Apr 12 06:54:00 +0000 2019,"Supreme Court demolishes stance taken by Modi, Jaitley &amp; BJP - which had pushed this as a Money bill, for opaque, secret Electoral bonds. The court says transparency is the basic principle of electoral funding. People have a right to know which party got how much, and from whom. https://t.co/2Nf5zU06jX",0,1,0
1105,1135,5cb03e8b884ce47dce5ba909,Fri Apr 12 06:58:52 +0000 2019,"#ElectionsWithMC | Congress and NCP are standing with those people who are saying that they will separate J&amp;K from India and talk about having a separate PM there. I don't have any expectations from @INCIndia, but why is Sharad Rao silent?: PM Modi in Ahmednagar, Maharashtra https://t.co/iuwCbpX4Wf",1,0,0
1106,1136,5cb03fca884ce47dce5bb08b,Thu Apr 11 16:11:24 +0000 2019,U need 273 seats for a Mandate ! \nCongress is contesting for 230 seats only ! \nSP 37 BSP 37 RJD 20 TMC 42 \n\nIt means no other party is contesting to form a Govt. \nThey are fighting just to stop BJP from getting a clear mandate and cripple the nation ! \n\nDon't waste ur vote,1,0,0
1107,1137,5cb03fe9884ce47dce5bb17b,Thu Apr 11 06:33:55 +0000 2019,"Thanks to all for pressing NOTA , this count will definitely put political parties thinking and loss of seat.\n\nWe need better law makers in parliament.\n\nNo PURUSH AYOG and hence NOTA this time and next time as well unless \nand until PURUSH AYOG formation.\n#NOTA #Nota4MensRights",0,0,0
1108,1138,5cb041b2884ce47dce5bbb8f,Tue Apr 09 16:38:51 +0000 2019,800 losers write letter advicing people to vote out BJP. I saw a list and could not identify half of them. Who are these ppl.\n\nMillions of people are worried about the nation's future and are writing tweets daily to vote for Modi. This pains them. We are strong n winning.,1,1,1
1109,1139,5cb046de884ce47dce5bd873,Fri Apr 12 07:55:58 +0000 2019,"Alert #FakeNews \nEx IAf chief Air Marshal Suri &amp; Ex Army chief Gen Rodrigues denied signing any letter to the President of India.\nThen who has done this Shameful act ?\nIts congress, its paid slave trolls and media supporting them dragged veterans in their dirty games. Sad https://t.co/qo9pBziWPX",0,1,0
1110,1140,5cb04788884ce47dce5bd9df,Fri Apr 12 07:58:05 +0000 2019,"Every voter has a right to know who funds every candidate/party. The SC interim order saying #ElectoralBonds details must only go in sealed cover to ECI, tho a set back for Modi Govt, is far from enough. Why the secrecy? Why does the Modi Govt want to hide identity of donors?",0,0,0
1111,1141,5cb047a6884ce47dce5bda41,Fri Apr 12 08:09:00 +0000 2019,"Modi we are back.Finished our Andhrapradesh elections.Have you seen the voters of Ap,have you seen the awareness created aiming voters? Manging EC &amp; EVMS won't get democracy.Right of Vote creates democracy.We AP people challenge you Do you have guts to fight with voter #ModiLies",2,1,2
1112,1142,5cb048ac884ce47dce5be0a5,Thu Apr 11 01:47:03 +0000 2019,"Today, we will script New India's story. A man who has served our country tirelessly deserves our vote. \n\nI will request all my fellow Indians going to cast their vote tomorrow to vote for the man with a vision.\n\nDo Vote and Vote for PM Shri @narendramodi. \n\n#ModiOnceMore https://t.co/ZN5nWsLota",1,1,1
1113,1143,5cb048ba884ce47dce5be10f,Fri Apr 12 08:00:36 +0000 2019,Why EC? Why not us? \nIf govt has the right to know the source of our earning why shouldnt we have the right to know the source of political parties earnings? If we arent hiding why r they hiding! RTI should give me the right to know this #ElectoralBonds,0,1,0
1114,1144,5cb04936884ce47dce5be458,Fri Apr 12 08:08:06 +0000 2019,"Join us with large numbers &amp; give message by vote 4 #NOTA 2 all political party they have 2 earn yr Vote by action like: creating immediate Men well Fare Ministry &amp; scrap all anti-Men law as 1st priority, as U do not want to end your Life like more than 98K men doing every year.",0,1,0
1115,1145,5cb04997884ce47dce5be6af,Fri Apr 12 07:28:28 +0000 2019,@ANI LOL!!\n\nEPS n OPS from Nagpur?\n\nThey r from Tamil nadu as Stalin is!!\n\nNext - Wats Ruling?\n\nIn democracy u only serve - Not rule\n\nBut Royals only rule\n\n3rd:\n\nNeither Modi or Raga r from Nagpur!\n\nRSS phobia has gone in his head - Pity him!!\n\n#ModiHiAayega #ElectoralBond,2,0,0
1116,1146,5cb049d5884ce47dce5be7f9,Fri Apr 12 07:20:02 +0000 2019,"Minister for Women&amp;Child Development is handing out jobs on the basis of religion.\n\nThe ridiculous part?\nIndians vote through secret ballot but madam with her antardrishti will know that ""Muslims"" didn\'t vote for her\n\nThe sick part?\nThis is intimidation.\nhttps://t.co/scSIvary1j",0,1,0
1117,1147,5cb04a0a884ce47dce5be919,Fri Apr 12 07:58:58 +0000 2019,"Men Suffer = Nation Suffer ! \nWhich no political party consider as they think their Men Vote Bank is intact ( in name of Nation, Growth , religion, caste, Mandir, Musjid) , irrespective what ever pain they give to them via unfair, anti-men law &amp; Policy in name of Women. \n #NOTA",0,0,0
1118,1148,5cb04a5d884ce47dce5bead4,Fri Apr 12 04:27:57 +0000 2019,I voted for #Asifa. \nI voted for Akhlaq.\nI voted for Gauri.\nI voted for Najib.\nI voted for Rohith Vemula.\nI voted for Kafeel Khan.\nI voted for Santoshi Kumari (starvation death)\nI voted for Ratna Pillai (demonetisation death)\nI voted for the farmers of TN.\nI voted for #Kashmir https://t.co/6crUE4RCY2,2,0,0
1119,1149,5cb04b0c884ce47dce5bef05,Fri Apr 12 08:02:03 +0000 2019,As Government employees will cast their votes via postal ballots today.\n\nI appeal urge all them to vote for Inclusive Development &amp; not just development of few. - They should also remember how they underpaid &amp; overworked &amp; ill treated by the government.\n\n #LokSabhaElections2019,2,1,2
1120,1150,5cb04be4884ce47dce5bf3b5,Fri Apr 12 08:14:28 +0000 2019,@RohitEshop @BloombergQuint Hope u got your pay for today.\nA Lie will always be a Lie i.e #RahulLie\n\nDid SC stay or scrap it ?\nWhat is back door? Ignorance is bad. Donor account always audited for balance sheet!\nCorrupts run political campaigns with black unaccounted money\nModi does it with donated money,1,1,1
1121,1151,5cb04c60884ce47dce5bf650,Fri Apr 12 07:18:29 +0000 2019,After failing in all field with fake news finally @priyankac19 and @INCIndia came with one more fake news and this time they have used Army for their cheap politics. They have gone to extreme low level to come back in power that no one can even imagine. https://t.co/wWEo8RjAuP,0,0,0
1122,1152,5cb04c95884ce47dce5bf75b,Fri Apr 12 08:02:16 +0000 2019,"Since first cabinet meeting till last, many decisions were taken to eliminate corruption. NaMo has delivered a clean corruption free govt. Rahul keeps lying &amp; media never talk about imp stuff n results. Do watch this 36th video and if you like it RT MAXXXX to help me reach many https://t.co/JK4ULm6QPb",1,1,1
1123,1153,5cb04e18884ce47dce5c0023,Fri Apr 12 08:17:01 +0000 2019,More Egg on Face for LIAR Congress Party for spreading FAKE PROPAGANDA in the name of Armed Forces Veterans. Former Army Vice Chief Lt General ML Naidu (who is 20th in list of letter to President of India Ram Nath Kovind ) DENIES having given consent for any such letter #FakeNews https://t.co/26y31MtUcG,0,0,0
1124,1154,5cb04e53884ce47dce5c0146,Fri Apr 12 08:17:16 +0000 2019,"@IndiaToday @Milan_reports Alert #FakeNews \nEx IAf chief Air Marshal Suri &amp; Ex Army chief Gen Rodrigues denied signing any letter to the President of India.\nThen who has done this Shameful act ?\nIts congress, its paid slave trolls and media supporting them dragged veterans in their dirty games. Sad",0,0,0
1125,1156,5cb050d7884ce47dce5c0f79,Fri Apr 12 08:20:18 +0000 2019,"@Mirchi9 #TDP has conceded its defeat immediately after 2 hrs of start of polling. Where is still TDP in fray. Babu garu using EVMs shield, Lokesh babu mid night drama, TV%, TV9, ABN gallaa frustartion, yellow mirchi paccha kanneru.. What else do you need a proof of the pudding...",0,0,0
1126,1157,5cb054fd884ce47dce5c28b9,Fri Apr 12 08:25:38 +0000 2019,Roman Catholic\nPersian\nIndia Catholic \nNow Where is Hindu Sorry you have right to choose religion but When you are public figures You have to clear about YOU Faith After all You all Great GANDHI An Family\n\nHere Some cut short the Drama picture.\n#PhirEkBaarModiSarkar \n@go4avinash https://t.co/8nSTwL6p5I,1,0,0
1127,1158,5cb05526884ce47dce5c299c,Fri Apr 12 08:25:50 +0000 2019,"#WATCH Union Minister Smriti Irani: In the last 5 years, they have attacked me in every which way possible. I only have one message for them, the more you will insult me, the more you will attack me, the harder I will work against Congress in Amethi. https://t.co/ag3R9JV4yL",0,1,0
1128,1159,5cb055cd884ce47dce5c2d8a,Fri Mar 22 04:15:54 +0000 2019,"Sam Pitroda,Indian Overseas Congress Chief on #PulwamaAttack:Dont know much about attacks,it happens all the time,attack happened in Mumbai also,we could have then reacted and just sent our planes but that is not right approach.According to me thats not how you deal with world. https://t.co/QZ6yXSZXb2",0,1,0
1129,1160,5cb057c0884ce47dce5c3950,Thu Apr 11 12:27:25 +0000 2019,"My uncle who lives in Sec-41, Noida , today morning went to cast his vote along with his wife and two adult children. Only my uncle name was there in Voters List. All other names were missing. There were many like this!\nWhat's going on? Indicating mass scale scam.",0,1,0
1130,1161,5cb05821884ce47dce5c3b83,Tue Mar 26 16:55:29 +0000 2019,Lies of the Dynasty from 1947 to 2019:\n\nWhat are you doing Nehru?\n- Removing Poverty.\n\nWhat are you doing Indira?\n- Removing Poverty.\n\nWhat are you doing Rajiv?\n- Removing Poverty.\n\nWhat are you doing Sonia?\n- Removing Poverty.\n\nWhat are you doing Rahul?\n- Removing Poverty.,1,1,1
1131,1162,5cb05970884ce47dce5c42c5,Fri Apr 12 08:54:46 +0000 2019,"Waiting outside the office of the Chief Elecoral Officer, West Bengal, to add my voice to the rising concerns over a free &amp; fair poll in the state. Unless there are more central forces, covering all polling stations, the likelihood of free polls dont exist. Coochbehar showed it.",0,1,0
1132,1163,5cb059a9884ce47dce5c43f9,Fri Apr 12 09:01:05 +0000 2019,"#WATCH Nirmala Sitharaman on purported letter to Pres signed by Armed Forces veterans: 2 senior officers said they haven't given consent,worrying that fake letters being signed by vested groups.Condemnable. Rashtrapati Bhawan has also said that they have not received the letter. https://t.co/VQdWhbgKh5",0,0,0
1133,1164,5cb059bb884ce47dce5c445b,Fri Apr 12 08:29:12 +0000 2019,One fake laser light on Rahuls head n slaves lose their mind but Prime Minister Shastri Ji died mysterious death and no body even thought of doing post-mortem. Why? Who was benefitted after Shastri Jis death? #TashkentFiles wont tell you but you will understand WHO it was!!,0,1,0
1134,1165,5cb059cd884ce47dce5c44bf,Fri Apr 12 09:16:06 +0000 2019,@MahimaShastri Very true voice\nAlso who can stand in front of Modiji\nDo these have real caliber\nThis pappu\nOr chara chor\nOr who want to finish hindus\n\nWe want a strong team for strong nation\nIf we really love our country\nParty can be any\n#NaMoForNewIndia\n#ModiHiAayega\n#LokSabhaElections2019,1,1,1
1135,1166,5cb059ee884ce47dce5c45b4,Wed Mar 27 03:58:29 +0000 2019,"In his book Raghuram Rajan writes that ""Majoritarian Hindus are a threat to liberal India"" &amp; says Institutions are now being infiltrated with their ""sympathizers.""- I ask him if his reference here is to the RBI &amp; also for his take on #UrijitPatel. Excerpt from my intvw https://t.co/JEEX1ctoEC",0,0,0
1136,1167,5cb059f3884ce47dce5c45d6,Fri Apr 12 08:02:07 +0000 2019,"A General &amp; an Air Chief Marshal DENY consenting to it; the President DENIES receiving it. But you never deny that your party DEMOTED a committee member for organising a blood donation camp for our Jawans during the '62 war.\n\nSTOP your propaganda, comrade. https://t.co/etZDu9pX5u",2,1,2
1137,1168,5cb05a29884ce47dce5c46fc,Fri Apr 12 08:31:54 +0000 2019,"So @narendramodi cant use the fact that his decisions and approvals allowed Army to successfully conduct operations against enemy nation. Modi by that logic, shouldnt also claim credit for Train 18, lest Railways might object. Also Petroleum cos may object to Modi using Ujjwala",2,1,2
1138,1169,5cb05abd884ce47dce5c4a6a,Fri Apr 12 09:17:16 +0000 2019,"@Actor_Siddharth You moron, why don't look at your new member Urmila using Abhinandan's hoarding begging for votes? Atleast this guy had to guts to take action other than just condemning that act. All Congress and people like you know is to condemn the act, nothing else. #moron #idiotSid",0,0,0
1139,1171,5cb05b9e884ce47dce5c4f8f,Fri Apr 12 09:18:23 +0000 2019,If a class 10th pass candidate contest election it's sure to win from BJP because every M.P looks like Modiji.. #Smriti Irani madam be confident degree does not matter.. Your strong will and determination determines to work for the country.. \nRahul Gandhi is fear of loosing seats,1,1,1
1140,1172,5cb0632b884ce47dce5c5a81,Fri Apr 12 09:12:33 +0000 2019,"Can anyone imagine to get away with such rubbish in Pakistan? Answer is no,this would have been enough to end political career of any politician but this is what so called Worlds biggest democracy has to offer.... Sad to see Gandhi and Nehrus country going through this phase https://t.co/cQLgWJKESF",0,1,0
1141,1173,5cb0632b884ce47dce5c5cab,Fri Apr 12 08:55:17 +0000 2019,"Abhishek Singhvi: Astronomical growth in funds coming via #electoralbonds. Level playing field is heart of free &amp; fair election. This corrupt invention of funds is making field uneven. From May, funds coming in via electoral bonds will run dry. All this is happening for elections https://t.co/gw781fKaDW",0,1,0
1142,1174,5cb06436884ce47dce5c621e,Fri Apr 12 08:50:20 +0000 2019,"Abhishek Singhvi, Congress: #ElectoralBonds have become electoral corruption of BJP. About 95% of funds went to only one party &amp; rest 5% to all parties. Now, Modi will not only have to tell the source of this money, but also if this money is black or white, in next 1 month https://t.co/HgGpaWp2df",1,1,1
1143,1175,5cb06437884ce47dce5c64ce,Fri Apr 12 09:22:45 +0000 2019,"Let every women in India who plans to vote for BJP know this.\n\nToday, BJP is openly seeking support from Rapist Baba's Group even after this infamous Rapist and Murderer Baba has been convicted and jailed.\n\nHonestly, Beti Bachao ???\n#BJP \n https://t.co/VnWyXDNjmL",2,1,2
1144,1176,5cb06437884ce47dce5c6559,Fri Apr 12 09:22:52 +0000 2019,@INCIndia @INCIndia For Generations the People of India Voted for you. Its time for the people to handover the Governance to an Able Strong and a Decisive PM this time. You people must think of doing something good for the people except Politics. Good Bye Congress.#BJP,1,1,1
1145,1177,5cb0646d884ce47dce5c76a5,Fri Apr 12 09:26:26 +0000 2019,"What Court said- ""We will take up REVIEW petition against the earlier order that gave government a clean chit""\n\nWhat Mr.Gandhi said- ""Supreme Court has accused Modi Government of corrruption. Historic day, etc, etc.""\n\nJust a normal day for Mr.Gandhi to spread lies.\n#ModiHiAayega",1,0,0
1146,1178,5cb0646e884ce47dce5c7ab0,Fri Apr 12 05:18:26 +0000 2019,"Looks like the #ElectoralBonds can has been kicked down the road. Parties will benefit -- one more than all the others -- from all the opacity, at least for this Lok Sabha election. Hopefully we will have a ruling that affects the 2024 polls @DeccanHerald",0,1,0
1147,1179,5cb0646e884ce47dce5c7e0f,Fri Apr 12 05:22:13 +0000 2019,This is REAL fascism and terrorism\n\nVoters in Bastar remove the ink on their fingers before they return home so Naxals will not kill them for voting.\n\nThey are afraid to exercise their basic rights.\n \nVote wisely to see Left Wing Extremism end. https://t.co/tku2B9UtRK,0,1,0
1148,1180,5cb0646e884ce47dce5c7e0f,Fri Apr 12 09:54:33 +0000 2019,"Bengali &amp; Tribal people are living happily in Tripura.Due to their vested political interests, Congress &amp; CPM are inciting hatred among them.They will never succeed in this.Urged everyone to reject their divisive politics &amp; vote for development oriented @BJP4India \n\n#ModiHiAayega https://t.co/R93jGzRaXN",1,0,0
1149,1181,5cb07049884ce47dce5c85a6,Fri Apr 12 07:35:15 +0000 2019,"BJP Minister @Manekagandhibjp said-\n\nI am going to win for sure. If Muslims wont vote for me and then come to ask for work, I will have to think, whats the use of giving them jobs.\n\nWhat the hell @ECISVEEP is doing? \n\nEACH and EVERY Sanghi is a NAZI, dont normalize them. https://t.co/VBtMIRyVRY",2,0,0
