,id,date,text,STANCE,OPINION,POL,cleanText,cleanTextNoPun,hashtags,mentions,NOUN,PROPN,PRON,ADJ,DET,ADP,VERB,ADV,CONJ,INTJ,AUX,SCONJ,finalCleanText,COUNT_NOUN,COUNT_PROPN,COUNT_PRON,COUNT_ADJ,COUNT_DET,COUNT_ADP,COUNT_VERB,COUNT_ADV,COUNT_CONJ,COUNT_INTJ,COUNT_AUX,COUNT_SCONJ,Positive_Score,Negative_Score,Neutral_Score,Compound Score
2079,5c975211884ce405fec0037e,Wed Mar 27 03:39:55 +0000 2019,"Hello everyone today i saw the #KejriwalHatesHindu Hashtag which is totally bad.Listen their is every type of peoples in every religions if it is Muslim,Sikhs,Hindus... But all are the gods gift dont torture others by telling them that you are muslim,bihari etc. Hope my  (1/2)",0,1,0,"Hello everyone today i saw the Hashtag which is totally bad.Listen their is every type of peoples in every religions if it is Muslim,Sikhs,Hindus... But all are the gods gift dont torture others by telling them that you are muslim,bihari etc. Hope my (1/2)",Hello everyone today i saw the Hashtag which is totally bad Listen their is every type of peoples in every religions if it is Muslim Sikhs Hindus    But all are the gods gift dont torture others by telling them that you are muslim bihari etc  Hope my (1 2),['#KejriwalHatesHindu'],[[]],"['today', 'type', 'peoples', 'religions', 'gods', 'gift', 'others']","['Hashtag', 'Muslim', 'Sikhs', 'Hindus', 'muslim', 'Hope']","['everyone', 'i', 'it', 'them', 'you']","['bad', 'bihari']","['the', 'which', 'their', 'every', 'every', 'all', 'the', 'my']","['of', 'in', 'by']","['saw', 'Listen', 'torture', 'telling']",['totally'],[],['Hello'],"['is', 'is', 'is', 'are', 'do', 'are']","['if', 'that']",hello today see Hashtag totally bad listen type people religion Muslim Sikhs Hindus     god gift not torture tell muslim bihari etc Hope,67,58,38,17,63,18,39,11,2,9,38,14,0.221,0.0,0.779,0.9173
2080,5c97525b884ce405fec003e7,Tue Mar 26 13:19:31 +0000 2019,"Hello everyone today i saw the #KejriwalHatesHindu Hashtag which is totally bad.Listen their is every type of peoples in every religions if it is Muslim,Sikhs,Hindus... But all are the gods gift dont torture others by telling them that you are muslim,bihari etc.There are  (1/2)",0,1,0,"Hello everyone today i saw the Hashtag which is totally bad.Listen their is every type of peoples in every religions if it is Muslim,Sikhs,Hindus... But all are the gods gift dont torture others by telling them that you are muslim,bihari etc.There are (1/2)",Hello everyone today i saw the Hashtag which is totally bad Listen their is every type of peoples in every religions if it is Muslim Sikhs Hindus    But all are the gods gift dont torture others by telling them that you are muslim bihari etc There are (1 2),['#KejriwalHatesHindu'],[[]],"['today', 'type', 'peoples', 'religions', 'gods', 'gift', 'others']","['Hashtag', 'Muslim', 'Sikhs', 'Hindus', 'muslim']","['everyone', 'i', 'it', 'them', 'you', 'There']","['bad', 'bihari']","['the', 'which', 'their', 'every', 'every', 'all', 'the']","['of', 'in', 'by']","['saw', 'Listen', 'torture', 'telling']",['totally'],[],['Hello'],"['is', 'is', 'is', 'are', 'do', 'are', 'are']","['if', 'that']",hello today see Hashtag totally bad listen type people religion Muslim Sikhs Hindus     god gift not torture tell muslim bihari etc,67,50,47,17,57,18,39,11,2,9,45,14,0.161,0.0,0.8390000000000001,0.843
2081,5c9759b2884ce407bf0d891c,Tue Mar 26 16:58:03 +0000 2019,"Dear political party supporters, don't celebrate or troll too much if someone joins a party. You don't know how long they will be, nowadays people quit within 12 hrs of joining a new party. And in some cases they are not even joining the party . #SapnaChaudhary",0,0,0,"Dear political party supporters, don't celebrate or troll too much if someone joins a party. You don't know how long they will be, nowadays people quit within hrs of joining a new party. And in some cases they are not even joining the party .",Dear political party supporters  don't celebrate or troll too much if someone joins a party  You don't know how long they will be  nowadays people quit within hrs of joining a new party  And in some cases they are not even joining the party  ,['#SapnaChaudhary'],[[]],"['party', 'supporters', 'party', 'people', 'party', 'cases', 'party']",['hrs'],"['someone', 'You', 'they', 'they']","['Dear', 'political', 'new']","['a', 'a', 'some', 'the']","['within', 'of', 'in']","['celebrate', 'troll', 'joins', 'know', 'will', 'quit', 'joining', 'joining']","['too', 'much', 'how', 'long', 'nowadays', 'even']",[],[],"['do', 'do', 'be', 'are']",['if'],dear political party supporter celebrate troll join party know long nowadays people quit hrs join new party case join party,69,7,34,28,25,22,77,50,2,2,25,6,0.275,0.051,0.675,0.9062
2082,5c976042884ce407bf0d9531,Wed Mar 27 04:42:26 +0000 2019,"Dear @JagranNews ,\n \nTo clarify, I am not seeking a ticket from Mathura. It is my home town&amp;a place close to my heart but at this point I wish the other hopefuls all the very best.I am immensely touched by the love of party members there\nI would request you to correct this story https://t.co/15cuNqXtAD",0,0,0,"Dear ,\n \nTo clarify, I am not seeking a ticket from Mathura. It is my home town&amp;a place close to my heart but at this point I wish the other hopefuls all the very best.I am immensely touched by the love of party members there\nI would request you to correct this story",Dear   n  nTo clarify  I am not seeking a ticket from Mathura  It is my home town&amp;a place close to my heart but at this point I wish the other hopefuls all the very best I am immensely touched by the love of party members there nI would request you to correct this story,[[]],['@JagranNews'],"['n', 'nTo', 'ticket', 'home', 'place', 'heart', 'point', 'hopefuls', 'love', 'party', 'members', 'story']","['Mathura', 'town&amp;a', 'nI']","['I', 'It', 'I', 'I', 'you']","['Dear', 'close', 'other', 'best']","['a', 'my', 'my', 'this', 'the', 'all', 'the', 'the', 'this']","['from', 'to', 'at', 'by', 'of']","['clarify', 'seeking', 'wish', 'touched', 'would', 'request', 'correct']","['very', 'immensely', 'there']",[],[],"['am', 'is', 'am']",[],dear    nTo clarify seek ticket Mathura home town&amp;a place close heart point wish hopeful good immensely touch love party member nI request correct story,106,31,28,34,61,32,72,30,2,2,18,2,0.22699999999999998,0.0,0.773,0.9403
2083,5c9762e5884ce403d6640458,Wed Mar 27 04:28:24 +0000 2019,@chittukuruvi4 appreciate his work. We can't look back now. Its like we've taken a pole vault jump and we're high over the bar...Only Modiji can help us soft land well and emerge victorious. #ModiOnceMore\n\n2019 is much more for India than for any political party. I hope people realise that 5/6,1,1,1,appreciate his work. We can't look back now. Its like we've taken a pole vault jump and we're high over the bar...Only Modiji can help us soft land well and emerge victorious. \n\n2019 is much more for India than for any political party. I hope people realise that /6,appreciate his work  We can't look back now  Its like we've taken a pole vault jump and we're high over the bar   Only Modiji can help us soft land well and emerge victorious   n n2019 is much more for India than for any political party  I hope people realise that  6,['#ModiOnceMore'],['@chittukuruvi4'],"['work', 'pole', 'vault', 'jump', 'bar', 'land', 'n', 'party', 'people']","['Modiji', 'n2019', 'India']","['We', 'we', 'we', 'us', 'I']","['high', 'soft', 'victorious', 'more', 'political']","['his', 'Its', 'a', 'the', 'any']","['over', 'for', 'for']","['appreciate', 'ca', 'look', 'taken', 'can', 'help', 'emerge', 'hope', 'realise']","['back', 'now', 'Only', 'well', 'much']",[],[],"[""'ve"", ""'re"", 'is']","['like', 'than', 'that']",appreciate work look like take pole vault jump high bar    Modiji help soft land emerge victorious    n2019 India political party hope people realise,72,28,29,51,33,22,81,39,2,2,20,24,0.262,0.0,0.738,0.9274
2084,5c976c1e884ce407bf0da753,Tue Mar 26 16:59:32 +0000 2019,"Vivek Oberoi conducted a press conference for the promotion of ""PM Narendra Modi""\n\nBut Narendra Modi himself never conducted a press conference.\n\nAnd they added names of people who doesn\'t even work for the movie.\n\nWithout lies how can Modi\'s movie releases?\n\n#BhaagRahulBhaag",1,1,1,"Vivek Oberoi conducted a press conference for the promotion of ""PM Narendra Modi""\n\nBut Narendra Modi himself never conducted a press conference.\n\nAnd they added names of people who doesn\'t even work for the movie.\n\nWithout lies how can Modi\'s movie releases?\n\n","Vivek Oberoi conducted a press conference for the promotion of ""PM Narendra Modi"" n nBut Narendra Modi himself never conducted a press conference  n nAnd they added names of people who doesn 't even work for the movie  n nWithout lies how can Modi 's movie releases? n n",['#BhaagRahulBhaag'],[[]],"['press', 'conference', 'promotion', 'press', 'conference', 'names', 'people', 't', 'movie', 'movie', 'releases']","['Vivek', 'Oberoi', 'PM', 'Narendra', 'Modi', 'n', 'nBut', 'Narendra', 'Modi', 'nAnd', 'nWithout', 'Modi', 'n', 'n']","['himself', 'they', 'who']",[],"['a', 'the', 'a', 'the']","['for', 'of', 'of', 'for']","['conducted', 'conducted', 'added', 'doesn', 'work', 'lies', 'can']","['never', 'even', 'how']",[],[],[],[],Vivek Oberoi conduct press conference promotion PM Narendra Modi nBut Narendra Modi conduct press conference nAnd add name people doesn work movie nWithout lie Modi movie release,113,116,26,2,24,26,67,24,2,2,2,2,0.0,0.069,0.9309999999999999,-0.4215
2085,5c977bac884ce407bf0dbab8,Wed Mar 27 01:15:36 +0000 2019,"This #SapnaChaudhary episode taught me more lessons than one. Most important being women are par sexists as men and misogyny has nothing to do with Education. A doctor and a daily wager can be on the same turf with sexism and misogyny. Important to learn than to stay ignorant,",0,0,0,"This episode taught me more lessons than one. Most important being women are par sexists as men and misogyny has nothing to do with Education. A doctor and a daily wager can be on the same turf with sexism and misogyny. Important to learn than to stay ignorant,",This episode taught me more lessons than one  Most important being women are par sexists as men and misogyny has nothing to do with Education  A doctor and a daily wager can be on the same turf with sexism and misogyny  Important to learn than to stay ignorant ,['#SapnaChaudhary'],[[]],"['episode', 'lessons', 'women', 'sexists', 'men', 'Education', 'doctor', 'wager', 'turf', 'sexism']","['misogyny', 'misogyny']","['me', 'nothing']","['more', 'important', 'par', 'daily', 'same', 'Important', 'ignorant']","['This', 'A', 'a', 'the']","['with', 'on', 'with']","['taught', 'can', 'learn', 'stay']",['Most'],[],[],"['being', 'are', 'has', 'do', 'be']","['than', 'as', 'than']",episode teach lesson important woman par sexist man misogyny education doctor daily wager turf sexism misogyny important learn stay ignorant,99,24,17,70,25,22,34,8,2,2,35,22,0.075,0.04,0.885,0.2006
2086,5c977c6d884ce407bf0dbbab,Wed Mar 27 07:11:27 +0000 2019,"Bhakts mocking Congress after Sapna Chaudhary joins INC \n\nare the Same bhkts who were mute When BJP gave ticket to NIAHALCHAND\n\nBhakts are happy with Rapist bt not with a Actor/Dancer.\n\nPS: Hema malini,  Manoj tiwari, Rajiv kishan all are Scientist.\n#SapnaChaudhary",2,1,2,"Bhakts mocking Congress after Sapna Chaudhary joins INC \n\nare the Same bhkts who were mute When BJP gave ticket to NIAHALCHAND\n\nBhakts are happy with Rapist bt not with a Actor/Dancer.\n\nPS: Hema malini, Manoj tiwari, Rajiv kishan all are Scientist.\n",Bhakts mocking Congress after Sapna Chaudhary joins INC  n nare the Same bhkts who were mute When BJP gave ticket to NIAHALCHAND n nBhakts are happy with Rapist bt not with a Actor Dancer  n nPS  Hema malini  Manoj tiwari  Rajiv kishan all are Scientist  n,['#SapnaChaudhary'],[[]],"['bhkts', 'ticket', 'n', 'nPS', 'malini']","['Bhakts', 'Congress', 'Sapna', 'Chaudhary', 'INC', 'BJP', 'NIAHALCHAND', 'nBhakts', 'Rapist', 'Actor', 'Dancer', 'Hema', 'Manoj', 'Rajiv', 'kishan', 'Scientist']",['who'],"['Same', 'mute', 'happy', 'tiwari']","['the', 'a', 'all']","['after', 'to', 'with', 'with']","['mocking', 'joins', 'nare', 'gave', 'bt']",['When'],[],[],"['were', 'are', 'are']",[],Bhakts mock Congress Sapna Chaudhary join INC nare bhkts mute BJP give ticket NIAHALCHAND nBhakts happy Rapist bt Actor Dancer nps Hema malini Manoj tiwari Rajiv kishan Scientist,41,162,7,35,19,31,42,8,2,2,22,2,0.078,0.161,0.7609999999999999,-0.5994
2087,5c977e07884ce403d66427ed,Wed Mar 27 03:58:13 +0000 2019,@rssurjewala What?\n\nThey just said dynasty politics\nBut u r saying\nJobs\nRural distress &amp; failed economy also was part of congress!\n\nYes I agree\nFinally someone got a spine!!\n\nYes India doesn't need any lecture who let Bhagat Singh hanged for political benefits!!\nIndia needs BJP\n#NamoAgain,1,1,1,What?\n\nThey just said dynasty politics\nBut u r saying\nJobs\nRural distress &amp; failed economy also was part of congress!\n\nYes I agree\nFinally someone got a spine!!\n\nYes India doesn't need any lecture who let Bhagat Singh hanged for political benefits!!\nIndia needs BJP\n,What? n nThey just said dynasty politics nBut u r saying nJobs nRural distress &amp; failed economy also was part of congress! n nYes I agree nFinally someone got a spine!! n nYes India doesn't need any lecture who let Bhagat Singh hanged for political benefits!! nIndia needs BJP n,['#NamoAgain'],['@rssurjewala'],"['dynasty', 'politics', 'r', 'distress', 'economy', 'part', 'spine', 'lecture', 'benefits']","['nThey', 'nBut', 'u', 'nJobs', 'amp', 'congress', 'nYes', 'nYes', 'India', 'Bhagat', 'Singh', 'nIndia', 'BJP']","['What', 'I', 'someone', 'who']","['nRural', 'political']","['a', 'any']","['of', 'for']","['said', 'saying', 'failed', 'agree', 'got', 'need', 'let', 'hanged', 'needs']","['just', 'also', 'nFinally']",[],[],"['was', 'does']",[],nThey say dynasty politic nBut say nJobs nrural distress amp fail economy congress nYes agree nfinally get spine nYes India need lecture let Bhagat Singh hang political benefit nIndia need BJP,91,111,31,23,12,13,78,28,2,2,15,2,0.0,0.175,0.825,-0.8346
2088,5c977f12884ce407bf0dbf08,Wed Mar 27 07:11:21 +0000 2019,"Shocking! Singer Sapna Chaudhary's claim that Congress forged her membership document and released dated picture are true. \n\nLook closely, the form released by Congress, which apparently carries her signature, is valid for a 5 year period between 2011-15 and is not a recent one! https://t.co/OGOfZqvSFc",0,0,0,"Shocking! Singer Sapna Chaudhary's claim that Congress forged her membership document and released dated picture are true. \n\nLook closely, the form released by Congress, which apparently carries her signature, is valid for a year period between -15 and is not a recent one!",Shocking! Singer Sapna Chaudhary's claim that Congress forged her membership document and released dated picture are true   n nLook closely  the form released by Congress  which apparently carries her signature  is valid for a year period between -15 and is not a recent one!,[[]],[[]],"['Singer', 'claim', 'membership', 'document', 'picture', 'form', 'signature', 'year', 'period', 'one']","['Sapna', 'Chaudhary', 'Congress', 'n', 'nLook', 'Congress']",[],"['Shocking', 'dated', 'true', 'valid', 'recent']","['her', 'the', 'which', 'her', 'a', 'a']","['by', 'for', 'between']","['forged', 'released', 'released', 'carries']","['closely', 'apparently']",[],[],"['are', 'is', 'is']",['that'],shocking singer Sapna Chaudhary claim Congress forge membership document release dated picture true    nLook closely form release Congress apparently carry signature valid year period -15 recent,102,60,2,48,40,24,45,25,2,2,19,8,0.069,0.055,0.8759999999999999,0.1739
2089,5c978089884ce4097f938534,Wed Mar 27 07:28:45 +0000 2019,"I am hating the fact that people instead of talking about how #SapnaChaudhary will do in the elections etc. are using her profession as an abuse against her. That's definitely not the literate India. I am also supporting @BJP4India this time, but not and will never like this.",1,1,1,"I am hating the fact that people instead of talking about how will do in the elections etc. are using her profession as an abuse against her. That's definitely not the literate India. I am also supporting this time, but not and will never like this.",I am hating the fact that people instead of talking about how will do in the elections etc  are using her profession as an abuse against her  That's definitely not the literate India  I am also supporting this time  but not and will never like this ,['#SapnaChaudhary'],['@BJP4India'],"['fact', 'people', 'elections', 'profession', 'abuse', 'time']",['India'],"['I', 'her', 'I']",['literate'],"['the', 'the', 'her', 'an', 'That', 'the', 'this', 'this']","['of', 'about', 'in', 'against']","['hating', 'talking', 'will', 'using', 'supporting', 'will', 'like']","['instead', 'how', 'definitely', 'also', 'never']",[],[],"['am', 'do', 'are', ""'s"", 'am']","['that', 'as']",hate fact people instead talk election etc profession abuse definitely literate India support time like,62,9,17,12,58,32,68,49,2,2,31,14,0.07,0.13699999999999998,0.7929999999999999,-0.5596
2090,5c9782e5884ce403d6642e77,Wed Mar 27 07:47:08 +0000 2019,"Modi bola, jitna man ho #ScheduledCaste atrocity karo. Police Complaint agar aayegi to uske liye mai hoon na. Delhi Police meri, CBI meri, koi tumara kuch nai bigad payega, Modi said keep abusing their God Ambedkar ji, their family, females and everyone.\n\n#ModiHainTohMumkinHain",2,0,0,"Modi bola, jitna man ho atrocity karo. Police Complaint agar aayegi to uske liye mai hoon na. Delhi Police meri, CBI meri, koi tumara kuch nai bigad payega, Modi said keep abusing their God Ambedkar ji, their family, females and everyone.\n\n",Modi bola  jitna man ho atrocity karo  Police Complaint agar aayegi to uske liye mai hoon na  Delhi Police meri  CBI meri  koi tumara kuch nai bigad payega  Modi said keep abusing their God Ambedkar ji  their family  females and everyone  n n,"['#ScheduledCaste', '#ModiHainTohMumkinHain']",[[]],"['agar', 'meri', 'meri', 'family', 'females']","['Modi', 'jitna', 'man', 'ho', 'atrocity', 'karo', 'Police', 'Complaint', 'uske', 'liye', 'mai', 'hoon', 'Delhi', 'Police', 'CBI', 'koi', 'tumara', 'kuch', 'nai', 'bigad', 'payega', 'Modi', 'God', 'Ambedkar', 'n']",['everyone'],['bola'],"['their', 'their']","['to', 'na', 'ji']","['said', 'keep', 'abusing']",['aayegi'],[],[],[],[],Modi bola jitna man ho atrocity karo Police Complaint agar aayegi uske liye mai hoon na Delhi Police meri CBI meri koi tumara kuch nai bigad payega Modi say abuse God Ambedkar ji family female,45,213,12,8,18,18,27,10,2,2,2,2,0.045,0.11199999999999999,0.8420000000000001,-0.4767
2091,5c9785eb884ce403d664321e,Wed Mar 27 07:45:00 +0000 2019,"Today We, #ModiOnceMore Team Guj met sitting MP of Jamnagar Shri @PoonambenMaadam ben, who is contesting from same seat again. \nA very humble, graceful and ground to earth person, no wonder why she is loved and respected by all.\nWe Learnt many things from Poonamben. Thank You Ben https://t.co/oZHTQlOOm9",0,0,0,"Today We, Team Guj met sitting MP of Jamnagar Shri ben, who is contesting from same seat again. \nA very humble, graceful and ground to earth person, no wonder why she is loved and respected by all.\nWe Learnt many things from Poonamben. Thank You Ben",Today We  Team Guj met sitting MP of Jamnagar Shri ben  who is contesting from same seat again   nA very humble  graceful and ground to earth person  no wonder why she is loved and respected by all  nWe Learnt many things from Poonamben  Thank You Ben,['#ModiOnceMore'],['@PoonambenMaadam'],"['Today', 'seat', 'ground', 'earth', 'person', 'wonder', 'things']","['Team', 'Guj', 'MP', 'Jamnagar', 'Shri', 'ben', 'nWe', 'Learnt', 'Poonamben', 'Ben']","['We', 'who', 'she', 'You']","['same', 'humble', 'graceful', 'many']","['no', 'all']","['of', 'from', 'nA', 'to', 'by', 'from']","['met', 'sitting', 'contesting', 'loved', 'respected', 'Thank']","['again', 'very', 'why']",[],[],"['is', 'is']",[],today Team Guj meet sit MP Jamnagar Shri ben contest seat    na humble graceful ground earth person wonder love respect nWe Learnt thing Poonamben thank Ben,66,85,27,38,13,40,63,24,2,2,12,2,0.22,0.038,0.742,0.8905
2092,5c9787a5884ce4097f938e42,Wed Mar 27 07:06:05 +0000 2019,@DickDarryl @joerave @Luv_Datta @SikandDipali @radhacharandas @rajarajeevkumar @priyankasures @PradzWorLd2020 @mkatju @alamgirizvi @kurup62 @Shabeena_CM @Pradeep_tk @Knights_Indian @KPadmaRani1 @HarmonickaMaini @ravishndtv @AnthonySald @exhortofgeeta @MaryDenniz There were many among the Christians &amp; Muslims who made that gross mistake in 2014 and other minorities too .... when NaMo appeared as a breadth of Fresh Air &amp; Promised a Corruption Free India \n\n2019 - They saw through all Jhumlas &amp; realise the blunders \n\n#IWontVoteForModi,2,0,0,There were many among the Christians &amp; Muslims who made that gross mistake in and other minorities too .... when NaMo appeared as a breadth of Fresh Air &amp; Promised a Corruption Free India \n\n2019 - They saw through all Jhumlas &amp; realise the blunders \n\n,There were many among the Christians &amp; Muslims who made that gross mistake in and other minorities too      when NaMo appeared as a breadth of Fresh Air &amp; Promised a Corruption Free India  n n2019 - They saw through all Jhumlas &amp; realise the blunders  n n,['#IWontVoteForModi'],"['@DickDarryl', '@joerave', '@Luv_Datta', '@SikandDipali', '@radhacharandas', '@rajarajeevkumar', '@priyankasures', '@PradzWorLd2020', '@mkatju', '@alamgirizvi', '@kurup62', '@Shabeena_CM', '@Pradeep_tk', '@Knights_Indian', '@KPadmaRani1', '@HarmonickaMaini', '@ravishndtv', '@AnthonySald', '@exhortofgeeta', '@MaryDenniz']","['amp', 'mistake', 'minorities', 'breadth', 'blunders']","['Christians', 'Muslims', 'NaMo', 'Fresh', 'Air', 'amp', 'Corruption', 'Free', 'India', 'n2019', 'Jhumlas', 'amp', 'n']","['There', 'who', 'They']","['many', 'gross', 'other']","['the', 'a', 'a', 'all', 'the']","['among', 'in', 'of', 'through']","['made', 'appeared', 'Promised', 'saw', 'realise']","['too', 'when']",[],[],['were'],"['that', 'as']",Christians amp Muslims gross mistake minority       NaMo appear breadth Fresh Air amp promise Corruption Free India n2019 see Jhumlas amp realise blunder,55,119,24,26,31,32,50,15,2,2,8,14,0.107,0.073,0.82,0.3818
2093,5c9789d5884ce40a63299da8,Wed Mar 27 07:17:58 +0000 2019,"Dosto,\nSo called Godi Media won't ask questions hence we have to\n\nRahul Gandhi's income has gone up by 1600% and we all know that he is having no job. This happened under UPA Raj. He has leased his farm house to a scam accused co. So pls let's ask imp ques #RahulGandhiScamLink",0,1,0,"Dosto,\nSo called Godi Media won't ask questions hence we have to\n\nRahul Gandhi's income has gone up by % and we all know that he is having no job. This happened under UPA Raj. He has leased his farm house to a scam accused co. So pls let's ask imp ques",Dosto  nSo called Godi Media won't ask questions hence we have to n nRahul Gandhi's income has gone up by % and we all know that he is having no job  This happened under UPA Raj  He has leased his farm house to a scam accused co  So pls let's ask imp ques,['#RahulGandhiScamLink'],[[]],"['questions', 'income', '%', 'job', 'farm', 'house', 'scam', 'co', 'ques']","['Dosto', 'nSo', 'Godi', 'Media', 'nRahul', 'Gandhi', 'UPA', 'Raj']","['we', 'we', 'he', 'He', ""'s""]",['imp'],"['n', 'all', 'no', 'This', 'his', 'a']","['to', 'up', 'by', 'under', 'to']","['called', 'wo', 'ask', 'gone', 'know', 'having', 'happened', 'leased', 'accused', 'let', 'ask']","['hence', 'So']",[],['pls'],"['have', 'has', 'is', 'has']",['that'],Dosto nSo call Godi Media will ask question nRahul Gandhi income go know have job happen UPA Raj lease farm house scam accuse co pls let ask imp que,74,67,30,7,38,33,96,15,2,7,28,8,0.027999999999999997,0.14300000000000002,0.8290000000000001,-0.7584
2094,5c9789fa884ce40a63299df9,Wed Mar 27 08:29:10 +0000 2019,Those who're enjoying power since May 2014 are holding Press Conf &amp; are trending #RahulGandhiScamLink to prove that One leader is scam tainted.\n\nMature &amp; responsible Govt would have investigated this &amp; tried to punish guilty which can't be expected from Feku's Gobar_nance Model.,2,1,2,Those who're enjoying power since May are holding Press Conf &amp; are trending to prove that One leader is scam tainted.\n\nMature &amp; responsible Govt would have investigated this &amp; tried to punish guilty which can't be eected from Feku's Gobar_nance Model.,Those who're enjoying power since May are holding Press Conf &amp; are trending to prove that One leader is scam tainted  n nMature &amp; responsible Govt would have investigated this &amp; tried to punish guilty which can't be eected from Feku's Gobar nance Model ,['#RahulGandhiScamLink'],[[]],"['power', 'leader', 'scam', 'nance']","['Press', 'Conf', 'amp', 'nMature', 'amp', 'Govt', 'amp', 'Feku', 'Gobar', 'Model']",['who'],"['responsible', 'guilty']","['Those', 'this', 'which']",['from'],"['enjoying', 'May', 'holding', 'trending', 'prove', 'tainted', 'would', 'investigated', 'tried', 'punish', 'ca', 'eected']",[],[],[],"[""'re"", 'are', 'are', 'is', 'have', 'be']","['since', 'that']",enjoy power hold Press Conf amp trend prove leader scam taint nMature amp responsible Govt investigate amp try punish guilty eecte Feku Gobar nance Model,36,83,7,25,26,8,122,2,2,2,41,17,0.106,0.185,0.7090000000000001,-0.6369
2095,5c978e06884ce403d6643d15,Wed Mar 27 08:29:39 +0000 2019,@SushmaSwaraj look at your own country first where minorities r treated this way before poking nose in internal matter of Pak. Btw hindu girls were abducted frm province where ur dulara bilawal's party is in power. Why don't u ask him ? or is it some joint conspiracy of you two ? https://t.co/SKpGwfMWPP,0,0,0,look at your own country first where minorities r treated this way before poking nose in internal matter of Pak. Btw hindu girls were abducted frm province where ur dulara bilawal's party is in power. Why don't u ask him ? or is it some joint conspiracy of you two ?,look at your own country first where minorities r treated this way before poking nose in internal matter of Pak  Btw hindu girls were abducted frm province where ur dulara bilawal's party is in power  Why don't u ask him ? or is it some joint conspiracy of you two ?,[[]],['@SushmaSwaraj'],"['country', 'minorities', 'way', 'nose', 'matter', 'girls', 'province', 'party', 'power', 'conspiracy']","['r', 'Pak', 'frm', 'ur', 'dulara', 'bilawal']","['u', 'him', 'it', 'you']","['own', 'internal', 'Btw', 'hindu', 'joint']","['your', 'this', 'some']","['at', 'before', 'in', 'of', 'in', 'of']","['look', 'treated', 'poking', 'abducted', 'ask']","['first', 'where', 'where', 'Why']",[],[],"['were', 'is', 'do', 'is']",[],look country minority treat way poke nose internal matter Pak btw hindu girl abduct frm province ur dulara bilawal party power ask joint conspiracy,103,46,25,44,24,40,48,34,2,2,26,2,0.063,0.11800000000000001,0.8190000000000001,-0.644
2096,5c9791a9884ce40a6329acda,Wed Mar 27 08:20:21 +0000 2019,"U shud actually answer to this @RahulGandhi how come u earned just 9Cr Out of 55 lac in 10 long years? Had u bought MRF shares that cost just Rs.200 way back in 2004 u would have easily made 108Cr Out of it in just 10 yrs when its value stood at 40,000.Really how silly of u. https://t.co/2KxI6dJ3Hn",0,0,0,"U shud actually answer to this how come u earned just Cr Out of lac in long years? Had u bought MRF shares that cost just Rs.200 way back in u would have easily made Cr Out of it in just yrs when its value stood at ,000.Really how silly of u.",U shud actually answer to this how come u earned just Cr Out of lac in long years? Had u bought MRF shares that cost just Rs 200 way back in u would have easily made Cr Out of it in just yrs when its value stood at  000 Really how silly of u ,[[]],['@RahulGandhi'],"['shud', 'years', 'shares', 'Rs', 'way', 'value', 'u']","['Cr', 'lac', 'MRF', 'Cr']","['U', 'u', 'u', 'u', 'it', 'yrs']","['long', 'silly']","['this', 'that', 'its']","['to', 'of', 'in', 'in', 'of', 'in', 'at', 'of']","['answer', 'come', 'earned', 'bought', 'cost', 'would', 'made', 'stood']","['actually', 'how', 'just', 'just', 'back', 'easily', 'just', 'when', 'Really', 'how']",[],[],"['Had', 'have']","['Out', 'Out']",shud actually answer come earn Cr lac long year buy MRF share cost r 200 way easily Cr yrs value stand 000 silly,54,26,33,17,23,48,72,86,2,2,15,14,0.13,0.0,0.87,0.7269
2097,5c97951c884ce403d664472f,Wed Mar 27 08:46:04 +0000 2019,"@smritiirani I have no doubt that with your unsurmountable challenge to years of neglect &amp; decay under dynastic rule, citizens of Amethi will give the dynasty a nasty shock this time &amp; vote for the change that is transforming India.\nMay the force be with you.\n#EkbarFirModiSarkar https://t.co/NEGAbuDYCc",1,1,1,"I have no doubt that with your unsurmountable challenge to years of neglect &amp; decay under dynastic rule, citizens of Amethi will give the dynasty a nasty shock this time &amp; vote for the change that is transforming India.\nMay the force be with you.\n",I have no doubt that with your unsurmountable challenge to years of neglect &amp; decay under dynastic rule  citizens of Amethi will give the dynasty a nasty shock this time &amp; vote for the change that is transforming India  nMay the force be with you  n,['#EkbarFirModiSarkar'],['@smritiirani'],"['doubt', 'challenge', 'years', 'rule', 'citizens', 'dynasty', 'shock', 'time', 'vote', 'change', 'force']","['neglect', 'amp', 'Amethi', 'amp', 'India', 'nMay']","['I', 'you']","['unsurmountable', 'dynastic', 'nasty']","['no', 'your', 'the', 'a', 'this', 'the', 'that', 'the']","['with', 'to', 'of', 'under', 'of', 'for', 'with']","['decay', 'will', 'give', 'transforming']",[],[],[],"['have', 'is', 'be']",['that'],doubt unsurmountable challenge year neglect amp decay dynastic rule citizen Amethi dynasty nasty shock time amp vote change transform India nMay force,106,52,12,39,56,50,41,2,2,2,20,8,0.062,0.215,0.723,-0.8587
